Customer Reference ID,Item Purchased,Purchase Amount (USD),Date Purchase,Review Rating,Payment Method,Standardized Purchase Amount (USD),Year,Month,Weekday,Item Purchased Encoded,Payment Method Encoded
4004,Hoodie,25.0,2023-09-24,3.9,Credit Card,-1.637180751639842,2023,9,6,15,1
3985,Pajamas,117.0,2023-08-07,1.9,Cash,0.20269062620549444,2023,8,0,24,0
4004,Shorts,159.0,2023-01-22,2.0,Cash,1.0426319073957568,2023,1,6,32,0
4021,Sneakers,15.0,2023-08-07,2.4,Credit Card,-1.8371667709708568,2023,8,0,35,1
4032,Jacket,157.0,2023-01-25,2.3,Credit Card,1.0026347035295538,2023,1,2,16,1
4076,Trousers,11.0,2022-12-06,2.6,Credit Card,-1.9171611787032627,2022,12,1,45,1
3976,Jeans,86.0,2023-05-26,3.2634615384615384,Cash,-0.4172660337206515,2023,5,4,17,0
4120,Slippers,117.0,2023-09-25,4.0,Credit Card,0.20269062620549444,2023,9,0,34,1
4073,Boots,198.0,2022-12-21,3.2,Cash,1.8225773827867147,2022,12,2,4,0
4027,Onesie,164.0,2023-06-11,3.6,Cash,1.1426249170612641,2023,6,6,22,0
4066,Kimono,134.0,2023-01-02,3.8,Credit Card,0.5426668590682197,2023,1,0,19,1
4039,Umbrella,121.0,2023-07-05,4.4,Cash,0.2826850339379004,2023,7,2,47,0
4022,Tunic,109.0,2022-11-15,1.3,Credit Card,0.042701810740682584,2022,11,1,46,1
3998,Skirt,183.0,2022-12-22,3.8,Credit Card,1.5225983537901924,2022,12,3,33,1
3975,T-shirt,195.0,2023-07-22,4.0,Cash,1.7625815769874102,2023,7,5,41,0
4027,Sweater,121.0,2022-12-01,4.0,Credit Card,0.2826850339379004,2022,12,3,39,1
3972,Sneakers,42.0,2023-04-18,2.8,Credit Card,-1.2972045187771168,2023,4,1,35,1
4054,Tunic,146.0,2023-01-23,1.2,Credit Card,0.7826500822654375,2023,1,0,46,1
4056,T-shirt,107.0,2023-03-29,1.7,Cash,0.0027046068744796137,2023,3,2,41,0
4042,Wallet,154.0,2023-08-31,2.9,Credit Card,0.9426388977302493,2023,8,3,49,1
3972,Slippers,31.0,2022-10-26,3.2,Credit Card,-1.5171891400412332,2022,10,2,34,1
4023,Dress,44.0,2023-03-03,2.2,Cash,-1.257207314910914,2023,3,4,9,0
4024,Skirt,56.0,2023-07-17,2.2,Credit Card,-1.017224091713696,2023,7,0,33,1
4002,Scarf,123.0,2023-05-09,3.7,Credit Card,0.3226822378041034,2023,5,1,31,1
4069,Flannel Shirt,64.0,2022-11-01,3.5,Cash,-0.8572352762488842,2022,11,1,10,0
3974,T-shirt,96.0,2022-12-05,3.6,Credit Card,-0.2172800143896367,2022,12,0,41,1
4082,Pajamas,107.0,2023-05-10,3.1,Cash,0.0027046068744796137,2023,5,2,24,0
4008,Loafers,117.0,2023-05-04,3.5,Credit Card,0.20269062620549444,2023,5,3,21,1
4113,Flannel Shirt,30.0,2023-05-21,3.1,Credit Card,-1.5371877419743347,2023,5,6,10,1
4057,Tunic,148.0,2023-04-22,2.9,Cash,0.8226472861316404,2023,4,5,46,0
4002,Sneakers,121.0,2023-08-28,4.7,Credit Card,0.2826850339379004,2023,8,0,35,1
4122,Kimono,67.0,2023-03-20,4.4,Cash,-0.7972394704495798,2023,3,0,19,0
4082,Onesie,176.0,2022-12-28,3.1,Credit Card,1.382608140258482,2022,12,2,22,1
3984,Tunic,124.0,2023-05-22,1.0,Credit Card,0.3426808397372048,2023,5,0,46,1
3993,Trousers,104.0,2022-12-26,1.6,Credit Card,-0.057291198924824836,2022,12,0,45,1
4095,Loafers,15.0,2023-07-12,2.8333333333333335,Credit Card,-1.8371667709708568,2023,7,2,21,1
4067,Belt,71.0,2023-08-27,2.2,Credit Card,-0.7172450627171738,2023,8,6,1,1
4012,Trousers,104.0,2023-03-06,3.8,Cash,-0.057291198924824836,2023,3,0,45,0
4114,Swimsuit,154.0,2023-04-02,2.3,Credit Card,0.9426388977302493,2023,4,6,40,1
4121,Umbrella,129.0,2023-01-15,3.1303030303030304,Cash,0.44267384940271226,2023,1,6,47,0
3984,Trousers,104.0,2023-07-30,1.6,Cash,-0.057291198924824836,2023,7,6,45,0
4070,Leggings,96.0,2023-06-09,3.2,Credit Card,-0.2172800143896367,2023,6,4,20,1
4023,Boots,193.0,2023-02-14,3.5,Credit Card,1.7225843731212072,2023,2,1,4,1
3983,Swimsuit,122.0,2023-08-17,2.1,Cash,0.3026836358710019,2023,8,3,40,0
3965,Wallet,89.0,2023-08-18,4.5,Cash,-0.3572702279213471,2023,8,4,49,0
3975,Vest,106.5,2023-07-29,2.2,Credit Card,-0.0072946940920711285,2023,7,5,48,1
3975,Pajamas,119.0,2023-04-11,2.6,Cash,0.24268783007169742,2023,4,1,24,0
4103,Flip-Flops,183.0,2022-10-13,3.2,Cash,1.5225983537901924,2022,10,3,11,0
4021,Sweater,106.0,2023-05-21,1.3,Cash,-0.01729399505862187,2023,5,6,39,0
4071,Raincoat,193.0,2022-10-02,3.9,Credit Card,1.7225843731212072,2022,10,6,28,1
3961,Trousers,104.0,2023-06-17,2.1,Credit Card,-0.057291198924824836,2023,6,5,45,1
4084,Skirt,170.0,2023-07-08,4.2,Cash,1.2626165286598732,2023,7,5,33,0
3995,T-shirt,188.0,2023-05-12,4.1,Cash,1.6225913634556999,2023,5,4,41,0
4120,Overalls,185.0,2023-03-05,4.1,Credit Card,1.5625955576563955,2023,3,6,23,1
3957,Tank Top,40.0,2022-10-03,2.1,Cash,-1.3372017226433197,2022,10,0,42,0
3966,Vest,154.0,2023-05-04,4.5,Cash,0.9426388977302493,2023,5,3,48,0
4056,Camisole,98.0,2023-06-12,2.9,Credit Card,-0.17728281052343375,2023,6,0,6,1
4025,Blouse,179.0,2023-04-06,4.1,Cash,1.4426039460577864,2023,4,3,3,0
3995,Jeans,139.0,2023-05-01,1.4,Cash,0.642659868733727,2023,5,0,17,0
4041,Loafers,13.0,2022-10-13,1.6,Cash,-1.8771639748370599,2022,10,3,21,0
4057,Shorts,135.0,2022-12-27,4.5,Credit Card,0.5626654610013212,2022,12,1,32,1
4104,Flannel Shirt,107.0,2022-10-24,4.6,Cash,0.0027046068744796137,2022,10,0,10,0
3957,Sneakers,172.0,2023-07-08,3.0693548387096774,Credit Card,1.302613732526076,2023,7,5,35,1
4088,Tank Top,127.0,2022-10-07,2.8,Credit Card,0.4026766455365093,2022,10,4,42,1
4082,Tunic,121.0,2023-09-07,2.3,Cash,0.2826850339379004,2023,9,3,46,0
4079,Boots,92.0,2022-11-23,1.5,Credit Card,-0.29727442212204264,2022,11,2,4,1
4068,Swimsuit,176.0,2023-07-18,2.5,Cash,1.382608140258482,2023,7,1,40,0
4060,Bowtie,147.0,2022-12-28,2.9,Credit Card,0.802648684198539,2022,12,2,5,1
3974,Flip-Flops,129.0,2023-08-02,3.1,Credit Card,0.44267384940271226,2023,8,2,11,1
4095,Umbrella,197.0,2022-10-25,4.5,Credit Card,1.8025787808536131,2022,10,1,47,1
4014,Wallet,92.0,2022-12-25,4.8,Credit Card,-0.29727442212204264,2022,12,6,49,1
3957,Onesie,32.0,2023-01-05,4.3,Cash,-1.4971905381081316,2023,1,3,22,0
4055,Trench Coat,125.0,2022-11-10,4.4,Cash,0.3626794416703063,2022,11,3,44,0
4080,Tie,128.0,2023-04-10,3.0,Credit Card,0.42267524746961077,2023,4,0,43,1
3988,Wallet,181.0,2023-03-04,3.7,Credit Card,1.4826011499239895,2023,3,5,49,1
4102,Socks,17.0,2023-01-31,2.7,Cash,-1.797169567104654,2023,1,1,36,0
4094,T-shirt,93.0,2023-08-15,1.1,Cash,-0.27727582018894115,2023,8,1,41,0
4048,Handbag,94.0,2022-10-18,2.9,Credit Card,-0.25727721825583966,2022,10,1,13,1
4042,Leggings,76.0,2023-02-22,3.9,Credit Card,-0.6172520530516664,2023,2,2,20,1
4034,Jeans,162.0,2023-02-11,3.2,Credit Card,1.1026277131950613,2023,2,5,17,1
4059,Handbag,80.0,2023-07-06,4.8,Cash,-0.5372576453192605,2023,7,3,13,0
3971,Swimsuit,142.0,2023-07-22,1.7,Cash,0.7026556745330316,2023,7,5,40,0
4118,Dress,31.0,2022-10-19,1.0,Credit Card,-1.5171891400412332,2022,10,2,9,1
4122,Poncho,114.0,2023-07-28,3.1,Cash,0.14269482040619,2023,7,4,27,0
3980,Leggings,71.0,2023-01-25,2.755555555555556,Cash,-0.7172450627171738,2023,1,2,20,0
4050,Umbrella,175.0,2022-12-29,1.4,Cash,1.3626095383253805,2022,12,3,47,0
4093,Bowtie,124.0,2022-12-21,2.0,Credit Card,0.3426808397372048,2022,12,2,5,1
4044,Gloves,33.0,2023-03-29,3.4,Cash,-1.47719193617503,2023,3,2,12,0
3977,Loafers,113.0,2023-01-08,2.8333333333333335,Credit Card,0.12269621847308852,2023,1,6,21,1
4074,Kimono,88.0,2023-02-05,2.9,Cash,-0.3772688298544486,2023,2,6,19,0
4031,Vest,104.0,2023-01-15,2.9206349206349205,Credit Card,-0.057291198924824836,2023,1,6,48,1
4122,Poncho,145.0,2022-12-29,2.0,Cash,0.762651480332336,2022,12,3,27,0
4008,Flip-Flops,200.0,2022-10-05,4.9,Cash,1.8625745866529175,2022,10,2,11,0
4002,Hoodie,100.0,2022-12-26,4.5,Cash,-0.13728560665723077,2022,12,0,15,0
4098,Raincoat,79.0,2023-02-04,5.0,Credit Card,-0.5572562472523619,2023,2,5,28,1
3967,Belt,69.0,2023-04-03,3.0,Cash,-0.7572422665833768,2023,4,0,1,0
4055,Onesie,116.0,2022-11-05,4.5,Cash,0.18269202427239298,2022,11,5,22,0
4005,Wallet,107.0,2022-10-22,4.2,Credit Card,0.0027046068744796137,2022,10,5,49,1
4033,Tank Top,88.5,2022-12-19,3.1837837837837837,Credit Card,-0.3672695288878978,2022,12,0,42,1
4056,Skirt,186.0,2023-04-11,3.196296296296296,Cash,1.5825941595894968,2023,4,1,33,0
3984,Camisole,100.5,2023-08-31,1.6,Cash,-0.12728630569068003,2023,8,3,6,0
4118,Pajamas,133.0,2023-03-20,4.5,Credit Card,0.5226682571351182,2023,3,0,24,1
4048,Cardigan,160.0,2023-03-27,2.7,Cash,1.0626305093288582,2023,3,0,7,0
4081,Loafers,144.0,2022-11-01,1.2,Credit Card,0.7426528783992346,2022,11,1,21,1
3978,Socks,35.0,2022-11-29,1.2,Cash,-1.4371947323088272,2022,11,1,36,0
4118,Romper,85.0,2023-08-14,3.123529411764706,Credit Card,-0.437264635653753,2023,8,0,29,1
4069,Pants,55.0,2023-01-25,4.9,Cash,-1.0372226936467976,2023,1,2,25,0
4005,Flannel Shirt,191.0,2023-03-23,3.5,Cash,1.6825871692550043,2023,3,3,10,0
3992,Sunglasses,80.0,2023-02-24,2.708064516129032,Cash,-0.5372576453192605,2023,2,4,38,0
3966,Romper,107.0,2023-03-19,4.4,Credit Card,0.0027046068744796137,2023,3,6,29,1
4006,Trench Coat,90.5,2023-09-16,3.8,Credit Card,-0.32727232502169484,2023,9,5,44,1
3963,Dress,42.0,2022-10-19,3.3,Cash,-1.2972045187771168,2022,10,2,9,0
4108,Blouse,135.0,2023-01-25,3.1,Cash,0.5626654610013212,2023,1,2,3,0
4018,Kimono,100.0,2023-04-27,2.6,Credit Card,-0.13728560665723077,2023,4,3,19,1
4082,Hoodie,112.5,2023-07-26,3.7,Cash,0.11269691750653778,2023,7,2,15,0
4056,Blazer,132.0,2023-06-17,3.049230769230769,Cash,0.5026696552020167,2023,6,5,2,0
3973,Umbrella,57.0,2023-07-12,3.0,Cash,-0.9972254897805946,2023,7,2,47,0
4095,Sun Hat,74.0,2023-07-15,1.3,Credit Card,-0.6572492569178694,2023,7,5,37,1
4121,Overalls,132.0,2023-02-24,2.1,Cash,0.5026696552020167,2023,2,4,23,0
4035,Coat,117.5,2023-09-22,3.0,Cash,0.21268992717204518,2023,9,4,8,0
4084,Bowtie,100.0,2023-01-16,4.0,Cash,-0.13728560665723077,2023,1,0,5,0
4093,Shorts,157.0,2023-08-17,1.0,Cash,1.0026347035295538,2023,8,3,32,0
4072,Onesie,23.0,2023-01-09,2.4,Cash,-1.677177955506045,2023,1,0,22,0
3961,Wallet,107.0,2023-02-04,3.3,Credit Card,0.0027046068744796137,2023,2,5,49,1
3966,Polo Shirt,87.0,2023-01-08,3.3,Cash,-0.3972674317875501,2023,1,6,26,0
4043,Boots,92.0,2022-12-24,1.5,Cash,-0.29727442212204264,2022,12,5,4,0
3971,Boots,152.0,2023-03-01,3.2241379310344827,Credit Card,0.9026416938640464,2023,3,2,4,1
4043,Scarf,165.0,2023-02-05,1.7,Credit Card,1.1626235189943657,2023,2,6,31,1
3967,Coat,168.0,2023-04-21,4.9,Credit Card,1.22261932479367,2023,4,4,8,1
4060,Tunic,143.0,2022-12-24,4.2,Credit Card,0.722654276466133,2022,12,5,46,1
3987,Wallet,123.0,2023-08-01,2.5,Credit Card,0.3226822378041034,2023,8,1,49,1
4011,Tank Top,160.0,2023-05-08,3.1837837837837837,Cash,1.0626305093288582,2023,5,0,42,0
4090,Hoodie,88.0,2022-12-08,2.0,Cash,-0.3772688298544486,2022,12,3,15,0
4074,Skirt,25.0,2022-10-05,3.6,Credit Card,-1.637180751639842,2022,10,2,33,1
4094,Belt,199.0,2023-07-04,1.8,Credit Card,1.8425759847198162,2023,7,1,1,1
3995,Romper,107.0,2022-10-15,1.5,Cash,0.0027046068744796137,2022,10,5,29,0
4105,Jeans,170.0,2023-03-28,3.2634615384615384,Cash,1.2626165286598732,2023,3,1,17,0
4016,Coat,179.0,2023-07-17,1.7,Credit Card,1.4426039460577864,2023,7,0,8,1
3975,Leggings,96.0,2023-07-04,2.3,Credit Card,-0.2172800143896367,2023,7,1,20,1
3966,Pajamas,151.0,2023-08-28,1.8,Credit Card,0.8826430919309449,2023,8,0,24,1
3993,Jumpsuit,119.0,2023-01-28,1.7,Credit Card,0.24268783007169742,2023,1,5,18,1
4082,Sneakers,121.0,2022-12-03,3.8,Credit Card,0.2826850339379004,2022,12,5,35,1
3961,Gloves,162.0,2022-12-05,3.0,Credit Card,1.1026277131950613,2022,12,0,12,1
4077,Camisole,18.0,2023-02-16,2.4,Cash,-1.7771709651715524,2023,2,3,6,0
4115,Sandals,190.0,2023-02-17,2.8,Cash,1.6625885673219027,2023,2,4,30,0
3968,Wallet,126.0,2022-11-17,4.3,Credit Card,0.3826780436034078,2022,11,3,49,1
4019,Onesie,116.0,2022-12-23,3.0,Credit Card,0.18269202427239298,2022,12,4,22,1
3990,Wallet,77.0,2023-07-25,2.5,Credit Card,-0.5972534511185649,2023,7,1,49,1
3960,Shorts,170.0,2022-10-31,1.8,Cash,1.2626165286598732,2022,10,0,32,0
4001,Wallet,60.0,2023-05-17,2.4,Cash,-0.9372296839812901,2023,5,2,49,0
4118,Blouse,149.0,2023-03-21,4.2,Cash,0.8426458880647419,2023,3,1,3,0
3969,Polo Shirt,48.0,2023-08-04,3.8,Cash,-1.177212907178508,2023,8,4,26,0
4035,Handbag,46.0,2023-04-21,4.3,Credit Card,-1.2172101110447109,2023,4,4,13,1
3981,Camisole,100.5,2023-03-11,1.4,Credit Card,-0.12728630569068003,2023,3,5,6,1
4073,Kimono,100.0,2023-08-11,2.0,Credit Card,-0.13728560665723077,2023,8,4,19,1
4113,Hoodie,155.0,2023-08-05,1.1,Credit Card,0.9626374996633509,2023,8,5,15,1
4000,Tank Top,122.0,2023-08-12,3.6,Cash,0.3026836358710019,2023,8,5,42,0
4108,Trousers,104.0,2022-12-09,1.6,Cash,-0.057291198924824836,2022,12,4,45,0
3973,Gloves,189.0,2022-10-30,2.5,Credit Card,1.6425899653888012,2022,10,6,12,1
3984,Sunglasses,79.0,2022-12-01,3.4,Cash,-0.5572562472523619,2022,12,3,38,0
3986,Jumpsuit,136.0,2022-12-14,3.2020408163265306,Cash,0.5826640629344226,2022,12,2,18,0
4084,Loafers,163.0,2023-02-03,3.5,Credit Card,1.1226263151281628,2023,2,4,21,1
4109,Jacket,119.0,2023-06-13,1.0,Credit Card,0.24268783007169742,2023,6,1,16,1
4114,Backpack,92.0,2023-04-25,2.3,Credit Card,-0.29727442212204264,2023,4,1,0,1
4013,Trousers,16.0,2023-01-11,1.4,Credit Card,-1.8171681690377555,2023,1,2,45,1
3973,Pajamas,119.0,2022-11-09,2.2,Credit Card,0.24268783007169742,2022,11,2,24,1
4008,Romper,157.0,2023-06-05,1.7,Credit Card,1.0026347035295538,2023,6,0,29,1
4066,Poncho,15.0,2023-05-25,2.953030303030303,Cash,-1.8371667709708568,2023,5,3,27,0
4043,Poncho,182.0,2023-03-09,2.8,Cash,1.5025997518570908,2023,3,3,27,0
4059,Camisole,157.0,2023-07-30,2.7,Cash,1.0026347035295538,2023,7,6,6,0
4040,Pajamas,119.0,2023-04-10,4.3,Credit Card,0.24268783007169742,2023,4,0,24,1
3987,Backpack,130.0,2023-02-21,2.5,Credit Card,0.46267245133581375,2023,2,1,0,1
4104,Backpack,123.0,2022-12-22,3.7,Credit Card,0.3226822378041034,2022,12,3,0,1
4096,Sun Hat,56.0,2022-11-04,4.9,Cash,-1.017224091713696,2022,11,4,37,0
3992,Belt,121.0,2022-10-09,4.1,Credit Card,0.2826850339379004,2022,10,6,1,1
4039,Gloves,135.0,2023-04-16,3.0,Credit Card,0.5626654610013212,2023,4,6,12,1
4011,Gloves,130.0,2023-01-03,4.1,Cash,0.46267245133581375,2023,1,1,12,0
3968,Sandals,95.0,2023-08-02,2.6,Credit Card,-0.2372786163227382,2023,8,2,30,1
4108,Shorts,36.0,2023-02-16,2.9111111111111114,Cash,-1.4171961303757257,2023,2,3,32,0
4001,Cardigan,94.0,2023-08-26,4.7,Credit Card,-0.25727721825583966,2023,8,5,7,1
4042,Hoodie,136.0,2022-11-18,4.9,Credit Card,0.5826640629344226,2022,11,4,15,1
3973,Shorts,112.0,2023-07-18,1.8,Cash,0.10269761653998703,2023,7,1,32,0
3987,Hoodie,150.0,2023-01-14,4.0,Cash,0.8626444899978434,2023,1,5,15,0
4027,Trousers,104.0,2023-05-19,2.3,Cash,-0.057291198924824836,2023,5,4,45,0
3993,Poncho,111.5,2023-03-26,4.9,Cash,0.09269831557343629,2023,3,6,27,0
4063,Slippers,39.0,2023-08-16,4.1,Credit Card,-1.3572003245764213,2023,8,2,34,1
4000,Socks,113.0,2022-11-21,2.8,Cash,0.12269621847308852,2022,11,0,36,0
4051,Poncho,10.0,2023-07-29,1.0,Cash,-1.9371597806363643,2023,7,5,27,0
4098,Shorts,148.0,2022-12-08,4.5,Credit Card,0.8226472861316404,2022,12,3,32,1
3999,Sunglasses,23.0,2023-01-02,1.3,Cash,-1.677177955506045,2023,1,0,38,0
4069,Swimsuit,122.0,2023-04-22,1.8,Credit Card,0.3026836358710019,2023,4,5,40,1
4019,Blouse,137.0,2023-05-18,2.9190476190476193,Cash,0.6026626648675242,2023,5,3,3,0
4105,Leggings,23.0,2022-11-09,3.7,Credit Card,-1.677177955506045,2022,11,2,20,1
3967,Pajamas,150.0,2023-09-26,2.5,Credit Card,0.8626444899978434,2023,9,1,24,1
3991,Sunglasses,80.0,2023-01-27,2.4,Cash,-0.5372576453192605,2023,1,4,38,0
3982,Poncho,188.0,2022-11-22,3.7,Credit Card,1.6225913634556999,2022,11,1,27,1
4118,T-shirt,17.0,2023-06-05,4.7,Cash,-1.797169567104654,2023,6,0,41,0
4113,Blazer,165.0,2023-04-10,4.3,Cash,1.1626235189943657,2023,4,0,2,0
4053,Sweater,191.0,2023-01-28,4.1,Credit Card,1.6825871692550043,2023,1,5,39,1
3997,Slippers,120.5,2023-04-25,3.0860000000000003,Credit Card,0.2726857329713496,2023,4,1,34,1
3961,Polo Shirt,151.0,2022-12-06,4.1,Credit Card,0.8826430919309449,2022,12,1,26,1
4081,Socks,67.0,2023-05-06,4.1,Credit Card,-0.7972394704495798,2023,5,5,36,1
3977,Pajamas,39.0,2023-02-19,4.3,Credit Card,-1.3572003245764213,2023,2,6,24,1
3958,Belt,40.0,2023-06-01,2.7,Cash,-1.3372017226433197,2023,6,3,1,0
3958,Leggings,49.0,2023-03-14,1.3,Cash,-1.1572143052454065,2023,3,1,20,0
4002,Jumpsuit,193.0,2022-12-18,4.0,Credit Card,1.7225843731212072,2022,12,6,18,1
3979,Swimsuit,190.0,2023-09-08,1.9,Cash,1.6625885673219027,2023,9,4,40,0
4108,Umbrella,133.0,2023-06-19,4.1,Credit Card,0.5226682571351182,2023,6,0,47,1
4029,Blouse,72.0,2023-08-20,2.4,Credit Card,-0.6972464607840724,2023,8,6,3,1
4063,Flannel Shirt,47.0,2023-04-24,3.4,Credit Card,-1.1972115091116093,2023,4,0,10,1
4078,Wallet,163.0,2023-02-07,4.7,Credit Card,1.1226263151281628,2023,2,1,49,1
3989,Loafers,44.0,2023-04-16,1.6,Cash,-1.257207314910914,2023,4,6,21,0
4009,Slippers,80.0,2022-11-23,1.8,Cash,-0.5372576453192605,2022,11,2,34,0
3993,Gloves,116.0,2022-12-13,2.4,Credit Card,0.18269202427239298,2022,12,1,12,1
4120,Skirt,139.0,2023-09-26,2.7,Credit Card,0.642659868733727,2023,9,1,33,1
4026,Vest,10.0,2022-10-15,2.5,Credit Card,-1.9371597806363643,2022,10,5,48,1
4090,T-shirt,86.0,2023-08-15,1.1,Cash,-0.4172660337206515,2023,8,1,41,0
4072,Polo Shirt,158.0,2023-05-07,2.7,Credit Card,1.0226333054626553,2023,5,6,26,1
4062,Overalls,135.0,2022-12-02,3.7,Cash,0.5626654610013212,2022,12,4,23,0
4018,Leggings,124.0,2023-05-19,2.9,Credit Card,0.3426808397372048,2023,5,4,20,1
4001,Pants,98.0,2023-01-27,3.0619718309859154,Credit Card,-0.17728281052343375,2023,1,4,25,1
4113,Cardigan,149.0,2022-10-15,1.4,Cash,0.8426458880647419,2022,10,5,7,0
3966,Gloves,92.0,2022-10-04,4.2,Credit Card,-0.29727442212204264,2022,10,1,12,1
4109,Kimono,188.0,2023-07-21,2.9636363636363634,Credit Card,1.6225913634556999,2023,7,4,19,1
4003,Umbrella,108.0,2023-08-01,3.3,Cash,0.022703208807581098,2023,8,1,47,0
4084,Overalls,115.0,2022-12-22,2.8,Credit Card,0.1626934223392915,2022,12,3,23,1
4113,Pants,71.0,2023-09-04,4.8,Cash,-0.7172450627171738,2023,9,0,25,0
3979,Loafers,190.0,2023-07-01,4.1,Cash,1.6625885673219027,2023,7,5,21,0
4117,Cardigan,107.0,2023-02-16,2.0,Credit Card,0.0027046068744796137,2023,2,3,7,1
4034,Pants,179.0,2023-03-12,3.4,Cash,1.4426039460577864,2023,3,6,25,0
4046,Poncho,176.0,2022-12-11,2.8,Cash,1.382608140258482,2022,12,6,27,0
4064,Wallet,136.0,2023-02-17,2.9,Credit Card,0.5826640629344226,2023,2,4,49,1
3958,Tank Top,42.0,2022-11-02,3.1,Credit Card,-1.2972045187771168,2022,11,2,42,1
4099,Dress,161.0,2023-01-07,4.1,Cash,1.0826291112619597,2023,1,5,9,0
4017,Loafers,35.0,2022-12-26,3.1,Cash,-1.4371947323088272,2022,12,0,21,0
4006,Leggings,122.0,2023-09-28,3.7,Credit Card,0.3026836358710019,2023,9,3,20,1
3987,Blazer,119.5,2022-11-25,2.3,Credit Card,0.25268713103824814,2022,11,4,2,1
4092,Trench Coat,13.0,2022-11-03,3.4,Credit Card,-1.8771639748370599,2022,11,3,44,1
3981,Tank Top,114.0,2023-04-01,4.3,Cash,0.14269482040619,2023,4,5,42,0
4115,Shorts,49.0,2023-09-20,2.8,Cash,-1.1572143052454065,2023,9,2,32,0
4049,Sneakers,121.0,2023-01-27,3.0693548387096774,Credit Card,0.2826850339379004,2023,1,4,35,1
4095,Romper,77.0,2023-03-20,1.5,Credit Card,-0.5972534511185649,2023,3,0,29,1
4086,Sunglasses,187.0,2023-04-01,2.5,Cash,1.6025927615225983,2023,4,5,38,0
4013,Onesie,30.0,2022-10-07,3.7,Cash,-1.5371877419743347,2022,10,4,22,0
4075,Handbag,182.0,2023-03-13,2.3,Credit Card,1.5025997518570908,2023,3,0,13,1
4117,Scarf,107.0,2022-11-19,4.3,Credit Card,0.0027046068744796137,2022,11,5,31,1
4010,Kimono,170.0,2023-02-17,1.7,Cash,1.2626165286598732,2023,2,4,19,0
4027,Cardigan,134.0,2023-01-17,1.1,Cash,0.5426668590682197,2023,1,1,7,0
3970,Romper,19.0,2022-12-12,3.5,Cash,-1.757172363238451,2022,12,0,29,0
4006,Pajamas,70.0,2022-11-22,2.4,Cash,-0.7372436646502752,2022,11,1,24,0
3985,Sweater,83.0,2023-07-26,3.064814814814815,Credit Card,-0.477261839519956,2023,7,2,39,1
3995,Trousers,33.0,2023-08-25,2.0,Credit Card,-1.47719193617503,2023,8,4,45,1
4078,Pants,35.0,2022-11-24,3.0619718309859154,Cash,-1.4371947323088272,2022,11,3,25,0
4084,Romper,190.0,2023-03-04,3.123529411764706,Cash,1.6625885673219027,2023,3,5,29,0
4002,Scarf,123.0,2023-01-31,3.5,Credit Card,0.3226822378041034,2023,1,1,31,1
3997,Camisole,100.5,2023-09-08,2.1,Credit Card,-0.12728630569068003,2023,9,4,6,1
3968,Gloves,17.0,2022-10-27,3.8,Credit Card,-1.797169567104654,2022,10,3,12,1
3970,Tank Top,88.5,2023-06-23,4.3,Cash,-0.3672695288878978,2023,6,4,42,0
4122,Poncho,85.0,2023-05-16,3.9,Cash,-0.437264635653753,2023,5,1,27,0
4050,Sweater,120.0,2023-06-07,2.8,Cash,0.2626864320047989,2023,6,2,39,0
4029,Jumpsuit,119.0,2023-07-31,3.2020408163265306,Credit Card,0.24268783007169742,2023,7,0,18,1
4010,Hat,154.0,2023-05-26,1.6,Credit Card,0.9426388977302493,2023,5,4,14,1
4068,Kimono,56.0,2023-08-24,3.6,Credit Card,-1.017224091713696,2023,8,3,19,1
4021,Camisole,100.5,2022-12-12,2.5,Cash,-0.12728630569068003,2022,12,0,6,0
4042,Vest,106.5,2023-02-12,1.3,Cash,-0.0072946940920711285,2023,2,6,48,0
4114,Blazer,168.0,2023-05-28,4.0,Cash,1.22261932479367,2023,5,6,2,0
4073,Wallet,137.0,2023-08-07,1.1,Cash,0.6026626648675242,2023,8,0,49,0
3968,Coat,46.0,2022-12-05,2.0,Credit Card,-1.2172101110447109,2022,12,0,8,1
3983,Jeans,173.0,2023-04-11,4.5,Cash,1.3226123344591776,2023,4,1,17,0
3970,Sun Hat,75.0,2023-09-21,2.7,Cash,-0.6372506549847679,2023,9,3,37,0
4094,Vest,129.0,2023-02-07,1.8,Credit Card,0.44267384940271226,2023,2,1,48,1
4002,Trousers,183.0,2022-12-08,2.2,Credit Card,1.5225983537901924,2022,12,3,45,1
3997,Belt,28.0,2022-12-19,4.4,Credit Card,-1.5771849458405376,2022,12,0,1,1
3964,Umbrella,98.0,2022-11-18,4.2,Cash,-0.17728281052343375,2022,11,4,47,0
4081,Onesie,86.0,2023-06-15,2.9,Credit Card,-0.4172660337206515,2023,6,3,22,1
4088,Raincoat,118.0,2023-07-08,2.7,Credit Card,0.22268922813859593,2023,7,5,28,1
3986,Tunic,126.0,2023-01-30,4.1,Cash,0.3826780436034078,2023,1,0,46,0
3975,Vest,60.0,2023-09-29,3.7,Credit Card,-0.9372296839812901,2023,9,4,48,1
4017,Vest,133.0,2023-02-09,4.6,Cash,0.5226682571351182,2023,2,3,48,0
4070,Jacket,119.0,2023-08-19,2.1,Cash,0.24268783007169742,2023,8,5,16,0
4108,Flannel Shirt,101.0,2023-09-12,1.1,Cash,-0.11728700472412928,2023,9,1,10,0
4105,Camisole,189.0,2023-03-15,1.5,Credit Card,1.6425899653888012,2023,3,2,6,1
